,recall_mean,recall_std,precision_mean,precision_std,iou_mean,iou_std,num_chunks,chunk_size,chunk_overlap
0,46.760894775390625,40.9653205871582,30.94964027404785,28.378376007080078,24.316776275634766,21.628625869750977,1,50,0
1,67.1933822631836,38.062744140625,23.683982849121094,18.403696060180664,21.625150680541992,16.511323928833008,2,50,0
2,73.84949493408203,33.586910247802734,17.920578002929688,12.331493377685547,16.831716537475586,11.41140365600586,3,50,0
3,74.13953399658203,33.71605682373047,13.490618705749512,9.314656257629395,12.857276916503906,8.76296329498291,4,50,0
4,75.8160171508789,32.7590446472168,11.21888542175293,7.751552104949951,10.816751480102539,7.386404514312744,5,50,0
5,80.51719665527344,30.180315017700195,10.421303749084473,7.429561614990234,10.163840293884277,7.149154186248779,6,50,0
6,80.53627014160156,30.19215965270996,8.9002103805542,6.310112953186035,8.71107292175293,6.104136943817139,7,50,0
7,81.74372863769531,29.777612686157227,8.008040428161621,5.796629428863525,7.8765106201171875,5.658868312835693,8,50,0
8,83.15375518798828,28.191070556640625,7.219550609588623,4.995792388916016,7.111331462860107,4.884713649749756,9,50,0
9,83.6077651977539,28.057069778442383,6.620407581329346,4.871365070343018,6.5469231605529785,4.801553726196289,10,50,0
10,45.85844802856445,40.318641662597656,30.732425689697266,29.371240615844727,24.515153884887695,22.937219619750977,1,50,25
11,70.3180160522461,37.88307571411133,24.5277042388916,18.081867218017578,22.746610641479492,16.19428253173828,2,50,25
12,79.88837432861328,31.731325149536133,19.094877243041992,11.618553161621094,18.114368438720703,10.721223831176758,3,50,25
13,82.94137573242188,29.027238845825195,15.441886901855469,9.429298400878906,14.8794584274292,8.896538734436035,4,50,25
14,86.40837860107422,25.479721069335938,13.124221801757812,8.277870178222656,12.823616027832031,8.021895408630371,5,50,25
15,87.98158264160156,24.57867431640625,11.12488842010498,6.898926734924316,10.927940368652344,6.714919090270996,6,50,25
16,89.6484146118164,22.655841827392578,9.926268577575684,6.340975284576416,9.78160572052002,6.187398910522461,7,50,25
17,89.6484146118164,22.655841827392578,8.724627494812012,5.607868194580078,8.611920356750488,5.485869407653809,8,50,25
18,90.70327758789062,21.798858642578125,7.856032371520996,4.997404098510742,7.769867897033691,4.899394512176514,9,50,25
19,91.18904876708984,21.1053409576416,7.142284870147705,4.523248195648193,7.073241233825684,4.436371326446533,10,50,25
20,48.603424072265625,43.894039154052734,18.8062801361084,19.531484603881836,17.154245376586914,18.209035873413086,1,100,0
21,61.466514587402344,41.679962158203125,12.038311004638672,10.71662425994873,11.534196853637695,10.35217571258545,2,100,0
22,70.2523422241211,39.497779846191406,9.355664253234863,8.051871299743652,9.177164077758789,7.95160436630249,3,100,0
23,83.57649993896484,29.448476791381836,8.452059745788574,6.088295936584473,8.368255615234375,6.089970111846924,4,100,0
24,89.70529174804688,23.908414840698242,7.380547046661377,5.354752063751221,7.353323459625244,5.350140571594238,5,100,0
25,90.14574432373047,23.78535270690918,6.199060916900635,4.495920658111572,6.182226181030273,4.492825508117676,6,100,0
26,93.0975112915039,20.30765724182129,5.44857120513916,3.810981273651123,5.438096523284912,3.807042360305786,7,100,0
27,95.9325180053711,15.092131614685059,4.901633262634277,3.2623291015625,4.894745349884033,3.2581000328063965,8,100,0
28,95.9325180053711,15.092131614685059,4.365447998046875,2.900485038757324,4.359981536865234,2.8971056938171387,9,100,0
29,97.66544342041016,9.916272163391113,3.9732935428619385,2.562520980834961,3.9692530632019043,2.5599374771118164,10,100,0
30,47.858306884765625,44.17559814453125,17.461917877197266,19.241727828979492,16.230499267578125,18.262184143066406,1,100,25
31,65.84403228759766,42.24387741088867,12.82618236541748,11.312129020690918,12.334504127502441,10.580015182495117,2,100,25
32,79.01063537597656,34.98551940917969,10.355660438537598,7.967492580413818,10.175119400024414,7.747956275939941,3,100,25
33,85.36087799072266,29.03140640258789,8.406390190124512,6.0263447761535645,8.31287956237793,5.950432777404785,4,100,25
34,88.42576599121094,25.820138931274414,7.041278839111328,4.771218776702881,6.9781975746154785,4.7205705642700195,5,100,25
35,91.10920715332031,22.877281188964844,6.194625377655029,4.376095771789551,6.172309875488281,4.373373508453369,6,100,25
36,94.34444427490234,18.391658782958984,5.4817399978637695,3.7497003078460693,5.471909523010254,3.7527196407318115,7,100,25
37,95.10943603515625,17.373672485351562,4.864857196807861,3.319103240966797,4.859961032867432,3.32068133354187,8,100,25
38,95.10943603515625,17.373672485351562,4.328207492828369,2.956218719482422,4.324309349060059,2.9574530124664307,9,100,25
39,96.5968246459961,14.293876647949219,3.9651272296905518,2.6356067657470703,3.962877035140991,2.636354684829712,10,100,25
40,62.563751220703125,42.17913818359375,22.255836486816406,18.866334915161133,20.623321533203125,17.457860946655273,1,100,50
41,75.38605499267578,37.84376525878906,14.294110298156738,10.842636108398438,13.806979179382324,10.153263092041016,2,100,50
42,79.83612060546875,34.58420181274414,10.264701843261719,7.552536487579346,10.053954124450684,7.205817222595215,3,100,50
43,82.37663269042969,33.87919616699219,8.204107284545898,6.8008198738098145,8.16333293914795,6.796996593475342,4,100,50
44,85.6551742553711,31.55864715576172,6.841968059539795,5.406110763549805,6.819042205810547,5.399778366088867,5,100,50
45,89.8927230834961,25.781522750854492,5.999378204345703,4.352144718170166,5.979866981506348,4.348263740539551,6,100,50
46,93.6558609008789,20.287931442260742,5.381330490112305,3.6841366291046143,5.369140148162842,3.681429147720337,7,100,50
47,96.21294403076172,15.627203941345215,4.921865463256836,3.3078198432922363,4.919399261474609,3.3088977336883545,8,100,50
